kind,tier,category,arch,state,date,n_patches,n_versions,series_name,web_url
signal,A,docs-tooling,arm,new,2025-02-20,3,1,"[RFC,v3,1/3] KVM: arm64: SIGBUS VMM for SEA guest abort",https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250220232959.247600-1-jiaqiyan@google.com/
signal,A,docs-tooling,generic,new,2025-02-22,2,2,Add KVM selftest runner,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250222005943.3348627-3-vipinsh@google.com/
signal,A,docs-tooling,generic,new,2025-03-03,1,1,MAINTAINERS: Add myself (Neal Gompa) as a reviewer for ARM Apple support,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250303154012.1417088-1-neal@gompa.dev/
signal,A,docs-tooling,generic,new,2025-03-04,7,2,drm: Move to using devm_platform_ioremap_resource,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250304-mem-fixes-v1-7-fb3dab8d901f@redhat.com/
signal,A,docs-tooling,generic,new,2025-03-05,1,1,rtc: pl031: document struct pl031_vendor_data members,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250305221659.1153495-1-alexandre.belloni@bootlin.com/
signal,A,docs-tooling,generic,new,2025-03-11,14,12,iommufd: Add vIOMMU infrastructure (Part-3: vEVENTQ),https://patchwork.kernel.org/project/linux-arm-kernel/patch/d726397e2d08028e25a1cb6eb9febefac35a32ba.1741719725.git.nicolinc@nvidia.com/
signal,A,docs-tooling,arm,new,2025-03-13,14,2,Add support for suppressing warning backtraces,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250313114329.284104-3-acarmina@redhat.com/
signal,A,docs-tooling,generic,new,2025-03-14,1,1,remoteproc: imx_dsp_rproc: Document run_stall struct member,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250314151720.1793719-1-daniel.baluta@nxp.com/
signal,A,docs-tooling,generic,new,2025-03-17,3,3,"[v8,03/10] iio: adc: add helpers for parsing ADC nodes",https://patchwork.kernel.org/project/linux-arm-kernel/patch/a94e347b7a1dde5329bd20a34f2be99c598bf5f5.1742225817.git.mazziesaccount@gmail.com/
signal,A,docs-tooling,generic,new,2025-03-21,1,1,"KVM: selftests: Fix a couple ""prio"" signedness bugs",https://patchwork.kernel.org/project/linux-arm-kernel/patch/ca579322-dc9d-4300-bd74-7e9240e930c7@stanley.mountain/
signal,A,docs-tooling,generic,new,2025-03-24,4,10,Support ROHM BD79124 ADC,https://patchwork.kernel.org/project/linux-arm-kernel/patch/1263c954cfb74223f322a9c31bd57f13d5516680.1742560649.git.mazziesaccount@gmail.com/
signal,A,docs-tooling,generic,new,2025-03-31,1,1,MAINTAINERS: delete email for Shiraz Hashim,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250331190731.5094-2-wsa+renesas@sang-engineering.com/
signal,A,docs-tooling,generic,new,2025-04-04,1,1,MAINTAINERS: Add SCM for MediaTek,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250404-maintainers-mtk-scm-v1-1-95d1f0c3f60b@collabora.com/
signal,A,docs-tooling,arm,new,2025-04-05,2,4,KVM : selftests: arm64: Explicitly set the page attrs to Inner-Shareable,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250405001042.1470552-2-rananta@google.com/
signal,A,docs-tooling,arm,new,2025-04-16,1,1,documentation: Add nodebugmon for arm64 platforms,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250416062706.2735563-1-anshuman.khandual@arm.com/
signal,A,docs-tooling,arm,new,2025-04-16,4,4,Selftest for pKVM ownership transitions,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250416160900.3078417-2-qperret@google.com/
signal,A,docs-tooling,generic,new,2025-04-18,4,2,"[v3,1/4] media: v4l: dev-decoder: Add source change V4L2_EVENT_SRC_CH_COLORSPACE",https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250418085422.193-4-ming.qian@oss.nxp.com/
signal,A,docs-tooling,generic,new,2025-04-26,22,3,iommufd: Add vIOMMU infrastructure (Part-4 vCMDQ),https://patchwork.kernel.org/project/linux-arm-kernel/patch/7be26560c604b0cbc2fd218997b97a47e4ed11ff.1745646960.git.nicolinc@nvidia.com/
signal,A,docs-tooling,arm,new,2025-04-29,2,1,KVM: arm64: Make AArch64 support sticky,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250429114117.3618800-3-maz@kernel.org/
signal,A,docs-tooling,generic,new,2025-05-01,8,1,KVM: selftests: Convert to kernel-style types,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250501183304.2433192-11-dmatlack@google.com/
signal,A,docs-tooling,generic,new,2025-05-01,23,1,iommufd: Add vIOMMU infrastructure (Part-4 vQUEUE),https://patchwork.kernel.org/project/linux-arm-kernel/patch/34626e2425b9d4335e47c2bc35cd215dad75e646.1746139811.git.nicolinc@nvidia.com/
signal,A,docs-tooling,arm,new,2025-05-04,1,1,ARM: vt8500: Include vt8500 soc driver in maintainers entry,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250504173125.104419-2-krzysztof.kozlowski@linaro.org/
signal,A,docs-tooling,arm,new,2025-05-05,1,1,ARM: broadcom: MAINTAINERS: Cover bcm2712 files,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250505191255.304500-2-krzysztof.kozlowski@linaro.org/
signal,A,docs-tooling,generic,new,2025-05-09,2,1,staging: vchiq_arm: Improve documentation,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250509221152.13564-2-wahrenst@gmx.net/
signal,A,docs-tooling,other,new,2025-05-11,4,3,Confidential VMBus,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250511230758.160674-2-romank@linux.microsoft.com/
signal,A,docs-tooling,generic,new,2025-05-12,1,1,[net] docs: networking: timestamping: improve stacked PHC sentence,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250512131751.320283-1-vladimir.oltean@nxp.com/
signal,A,docs-tooling,arm,new,2025-05-15,1,1,kselftest/arm64: Set default OUTPUT path when undefined,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250515051839.3409658-1-tanze@kylinos.cn/
signal,A,docs-tooling,generic,new,2025-05-28,1,1,"[linus:master,crypto] 40b9969796: UBSAN:unsigned-integer-overflow_in_lib/crypto/chacha20poly1305-selftest.c",https://patchwork.kernel.org/project/linux-arm-kernel/patch/202505281024.f42beaa7-lkp@intel.com/
signal,A,docs-tooling,generic,new,2025-05-28,1,1,"MAINTAINERS, mailmap: update Sven Peter's email address",https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250528221718.45204-1-sven@kernel.org/
signal,A,docs-tooling,generic,new,2025-05-29,1,1,[v10] MAINTAINERS: add Raspberry Pi RP1 section,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250529104940.23053-8-andrea.porta@suse.com/
signal,A,docs-tooling,arm,new,2025-06-05,4,3,KVM: arm64: selftests: arch_timer_edge_cases fixes,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250605103613.14544-4-sebott@redhat.com/
signal,A,docs-tooling,generic,new,2025-06-06,1,1,[v1] PCI: imx6: Align EP link start behavior with documentation,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250606075729.3855815-1-hongxing.zhu@nxp.com/
signal,A,docs-tooling,generic,new,2025-06-06,15,1,Add KVM Selftests runner,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250606235619.1841595-2-vipinsh@google.com/
signal,A,docs-tooling,arm,new,2025-06-09,1,1,kselftest/arm64: Convert tpidr2 test to use kselftest.h,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250609-kselftest-arm64-nolibc-header-v1-1-16ee1c6fbfed@kernel.org/
signal,A,docs-tooling,arm,new,2025-06-09,12,1,iommufd: Repare for IOMMUFD_OBJ_HW_QUEUE,https://patchwork.kernel.org/project/linux-arm-kernel/patch/7f5ee636500d42895915334f7215c06170db81d4.1749488870.git.nicolinc@nvidia.com/
signal,A,docs-tooling,arm,new,2025-06-10,1,1,docs: arm64: Fix ICC_SRE_EL2 register typo in booting.rst,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250610120935.852034-1-lpieralisi@kernel.org/
signal,A,docs-tooling,generic,new,2025-06-10,5,1,"pinctrl: stm32: add irq affinity, RIF, module support",https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250610143042.295376-3-antonio.borneo@foss.st.com/
signal,A,docs-tooling,arm,new,2025-06-13,2,5,arm64/debug: Drop redundant DBG_MDSCR_* macros,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250613023646.1215700-2-anshuman.khandual@arm.com/
signal,A,docs-tooling,generic,new,2025-06-14,14,1,iommufd: Prepare for IOMMUFD_OBJ_HW_QUEUE,https://patchwork.kernel.org/project/linux-arm-kernel/patch/5b32d4499d7ed02a63e57a293c11b642d226ef8d.1749882255.git.nicolinc@nvidia.com/
signal,A,docs-tooling,generic,new,2025-06-16,1,1,[RESEND] selftests/pidfd: align stack to fix SP alignment exception,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250616050648.58716-1-xueshuai@linux.alibaba.com/
signal,A,docs-tooling,arm,new,2025-06-18,1,1,tools/headers: Workaround the copy coherency issue of arm64's cputype.h,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250618083017.62879-1-yangyicong@huawei.com/
signal,A,docs-tooling,generic,new,2025-06-23,2,1,MediaTek TPHY Cleanups,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250623120315.109881-3-angelogioacchino.delregno@collabora.com/
signal,A,docs-tooling,generic,new,2025-06-24,2,1,PCI: brcmstb: Trivial changes,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250624231923.990361-2-florian.fainelli@broadcom.com/
signal,A,docs-tooling,arm,new,2025-06-25,1,1,selftests/arm64: Prevent build warnings from -Wmaybe-uninitialized,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250625020138.3777454-1-anshuman.khandual@arm.com/
signal,A,docs-tooling,other,new,2025-06-26,5,1,KVM: x86: Provide a cap to disable APERF/MPERF read intercepts,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250626001225.744268-2-seanjc@google.com/
signal,A,docs-tooling,generic,new,2025-06-26,28,6,iommufd: Add vIOMMU infrastructure (Part-4 HW QUEUE),https://patchwork.kernel.org/project/linux-arm-kernel/patch/8838cf37c8019df5f5625c5c8dc6399d2fde0bc6.1750966133.git.nicolinc@nvidia.com/
signal,A,docs-tooling,generic,new,2025-07-01,1,3,[v7] coccinelle: misc: Add field_modify script,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250701-field_modify-v7-1-eacf13f215b4@quicinc.com/
signal,A,docs-tooling,generic,new,2025-07-02,1,1,MAINTAINERS: Switch ASPEED tree to shared BMC repository,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250702-bmc-tree-update-v1-1-c270cd8af0ab@codeconstruct.com.au/
signal,A,docs-tooling,generic,new,2025-07-07,1,1,MAINTAINERS: Update i.MX entry,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250707063753.1684144-1-peng.fan@nxp.com/
signal,A,docs-tooling,generic,new,2025-07-09,2,3,PCI: imx6: Refine apps_reset and EP link behavior,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250709033722.2924372-3-hongxing.zhu@nxp.com/
signal,A,docs-tooling,generic,new,2025-07-10,29,2,"[v9,01/29] iommufd: Report unmapped bytes in the error path of iopt_unmap_iova_range",https://patchwork.kernel.org/project/linux-arm-kernel/patch/9a888a326b12aa5fe940083eae1156304e210fe0.1752126748.git.nicolinc@nvidia.com/
signal,A,docs-tooling,generic,new,2025-07-10,1,1,[RFC] tools: Remove obsolete 32-bit arm kvm.h header file,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250710102519.143429-1-thuth@redhat.com/
signal,A,docs-tooling,generic,new,2025-07-15,1,1,MAINTAINERS: merge sections for ROCKCHIP VIDEO DECODER DRIVER,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250715063134.100733-1-lukas.bulwahn@redhat.com/
signal,A,docs-tooling,generic,new,2025-07-15,1,1,kselftest/arm4: Provide local defines for AT_HWCAP3,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250715-arm64-selftest-bodge-hwcap3-v1-1-541b54bc43bb@kernel.org/
signal,A,docs-tooling,generic,new,2025-07-22,1,1,soc: ixp4xx: checkpatch fixes done in ixp4xx driver,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250722100904.735395-1-darshan.rathod@siqol.com/
signal,A,docs-tooling,generic,new,2025-07-24,27,2,media: Add support for multi-context operations,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250724-multicontext-mainline-2025-v2-17-c9b316773486@ideasonboard.com/
signal,A,docs-tooling,generic,new,2025-07-29,5,1,"KVM: Drop vm_dead, pivot on vm_bugged for -EIO",https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250729193341.621487-6-seanjc@google.com/
signal,A,docs-tooling,arm,new,2025-07-31,4,1,A couple of improvements for VMM to inject external abort to guest,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250731212004.1437336-5-jiaqiyan@google.com/
signal,A,docs-tooling,arm,new,2025-08-06,1,2,[v2] KVM: arm64: selftest: Add standalone test checking for KVM's own UUID,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250806171341.1521210-1-maz@kernel.org/
signal,A,docs-tooling,arm,new,2025-08-07,1,2,[v2] selftests: arm64: Fix -Waddress warning in tpidr2 test,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250807114247.5915-2-reddybalavignesh9979@gmail.com/
signal,A,docs-tooling,generic,new,2025-08-07,1,3,"[RESEND] docs: arm: stm32: fix typo ""busses"" -> ""buses""",https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250807145119.2214-1-akshaygunari@gmail.com/
signal,A,docs-tooling,arm,new,2025-08-08,1,2,[v2] selftests: arm64: Check fread return value in exec_target,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250808080955.41735-1-reddybalavignesh9979@gmail.com/
signal,A,docs-tooling,generic,new,2025-08-20,1,2,[v2] MAINTAINERS: Update xilinx-ams driver maintainers,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250820100519.2272509-1-salih.erim@amd.com/
signal,A,docs-tooling,generic,new,2025-08-20,8,4,media: Introduce V4L2 extensible parameters,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250820-extensible-parameters-validation-v4-5-30fe5a99cb1f@ideasonboard.com/
signal,A,docs-tooling,arm,new,2025-08-21,7,1,tools/nolibc: reduce __nolibc_enosys() fallbacks,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250821-nolibc-enosys-v1-7-4b63f2caaa89@weissschuh.net/
signal,A,docs-tooling,generic,new,2025-08-22,1,1,[33/33] arm_mpam: Add kunit tests for props_mismatch(),https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250822153048.2287-34-james.morse@arm.com/
signal,A,docs-tooling,generic,new,2025-08-22,1,1,[32/33] arm_mpam: Add kunit test for bitmap reset,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250822153048.2287-67-james.morse@arm.com/
signal,A,docs-tooling,arm,new,2025-08-24,3,2,kselftest/arm64: Cleanups and readability fixes,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250824061402.13432-2-vivekyadav1207731111@gmail.com/
signal,A,docs-tooling,arm,new,2025-08-24,1,1,selftests/arm64: Fix typos in malloc return value check,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250824131647.490439-1-zlatistiv@gmail.com/
signal,A,docs-tooling,generic,new,2025-08-25,1,2,[v2] MAINTAINERS: Update Nobuhiro Iwamatsu's email address,https://patchwork.kernel.org/project/linux-arm-kernel/patch/1756087556-25424-1-git-send-email-nobuhiro.iwamatsu.x90@mail.toshiba/
signal,A,docs-tooling,generic,new,2025-08-26,1,1,[1/1] tools: use basename to identify file in gen-mach-types,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250826142518.2583999-1-alexander.stein@ew.tq-group.com/
signal,A,docs-tooling,arm,new,2025-08-26,1,1,[v2] selftests/arm64: Fix grammatical error in string literals,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250826214913.866695-1-zlatistiv@gmail.com/
signal,A,docs-tooling,generic,new,2025-09-04,6,4,firmware: arm_scmi: imx: Dump syslog and system_info,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250904-sm-misc-api-v1-v4-6-0bf10eaabdf1@nxp.com/
signal,A,docs-tooling,other,new,2025-09-06,12,2,Curve25519 cleanup,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250906213523.84915-9-ebiggers@kernel.org/
signal,A,docs-tooling,arm,new,2025-09-17,6,4,initialize SCTRL2_ELx,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250917145618.1232329-2-yeoreum.yun@arm.com/
signal,A,docs-tooling,generic,new,2025-09-17,10,1,net: stmmac: remove mac_interface,https://patchwork.kernel.org/project/linux-arm-kernel/patch/E1uytpv-00000006H2x-196h@rmk-PC.armlinux.org.uk/
signal,A,docs-tooling,arm,new,2025-09-18,2,4,arm64: Support FEAT_LSFE (Large System Float Extension),https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250918-arm64-lsfe-v4-1-0abc712101c7@kernel.org/
signal,A,docs-tooling,generic,new,2025-09-25,1,1,"kvm, selftests: ioctl to handle MSIs injected from userspace as software-bypassing vLPIs",https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250925090116.27575-1-mdittgen@amazon.de/
signal,A,docs-tooling,arm,new,2025-09-26,1,1,"KVM: selftests: Track width of arm64's timer counter as ""int"", not ""uint64_t""",https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250926155838.2612205-1-seanjc@google.com/
signal,A,docs-tooling,generic,new,2025-09-29,1,1,[net-next] net: stmmac: remove stmmac_hw_setup() excess documentation parameter,https://patchwork.kernel.org/project/linux-arm-kernel/patch/E1v38Y7-00000008UCQ-3w27@rmk-PC.armlinux.org.uk/
signal,A,docs-tooling,arm,new,2025-10-08,1,1,KVM: arm64: selftests: Allocate vcpus with correct size,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20251008154520.54801-1-zenghui.yu@linux.dev/
signal,A,docs-tooling,arm,new,2025-10-13,3,4,VMM can handle guest SEA via KVM_EXIT_ARM_SEA,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20251013185903.1372553-3-jiaqiyan@google.com/
signal,A,docs-tooling,generic,new,2025-10-16,2,7,Convert inno hdmi to drm bridge,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20251016083843.76675-2-andyshrk@163.com/
signal,A,docs-tooling,generic,new,2025-10-17,1,1,soc: officially expand maintainership team,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20251017143302.1776953-1-arnd@kernel.org/
signal,A,docs-tooling,generic,new,2025-10-18,10,1,BLAKE2b library API,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20251018043106.375964-11-ebiggers@kernel.org/
signal,A,docs-tooling,generic,"accepted,superseded",2025-10-20,1,2,[resend] MAINTAINERS: Update Chen-Yu's email address,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20251020045603.2573544-1-wens@kernel.org/
signal,A,docs-tooling,arm,new,2025-10-21,1,2,[resend] tools: arm64: Add Cortex-A720AE definitions,https://patchwork.kernel.org/project/linux-arm-kernel/patch/877bwnyh6f.wl-kuninori.morimoto.gx@renesas.com/
signal,A,docs-tooling,arm,new,2025-10-23,1,1,KVM: arm64: selftests: Add SCTLR2_EL2 to get-reg-list,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20251023-b4-kvm-arm64-get-reg-list-sctlr-el2-v1-1-088f88ff992a@kernel.org/
signal,A,docs-tooling,arm,new,2025-10-23,1,1,KVM: arm64: selftests: Filter ZCR_EL2 in get-reg-list,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20251024-kvm-arm64-get-reg-list-zcr-el2-v1-1-0cd0ff75e22f@kernel.org/
signal,A,docs-tooling,arm,new,2025-10-26,15,2,SHA-3 library,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20251026055032.1413733-4-ebiggers@kernel.org/
signal,A,docs-tooling,generic,new,2025-10-29,6,3,staging: Destage VCHIQ interface and MMAL,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20251029-vchiq-destage-v3-6-da8d6c83c2c5@ideasonboard.com/
signal,A,docs-tooling,generic,new,2025-10-29,1,1,MAINTAINERS: adjust file entry in MEDIATEK MDP DRIVER,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20251029110623.96661-1-lukas.bulwahn@redhat.com/
signal,A,docs-tooling,generic,new,2025-10-31,1,1,tools: Fix typo error in json file,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20251031031729.2304-1-chuguangqing@inspur.com/
signal,A,docs-tooling,generic,new,2025-10-31,1,1,Documentation: treewide: Replace marc.info links with lore,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20251031043358.23709-1-bagasdotme@gmail.com/
signal,A,docs-tooling,generic,new,2025-10-31,1,2,[fixes] MAINTAINERS: Update Krzysztof Kozlowski's email,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20251031135041.78789-2-krzysztof.kozlowski@linaro.org/
signal,A,docs-tooling,arm,new,2025-11-03,1,1,Fix spelling typo in tools/perf,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20251103014633.1213-2-chuguangqing@inspur.com/
signal,A,docs-tooling,arm,new,2025-11-03,1,1,kselftest/arm64: Align zt-test register dumps,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20251103160417.1023545-1-mark.rutland@arm.com/
signal,A,docs-tooling,generic,new,2025-11-05,1,1,Documentation: parport-lowlevel: Separate function listing code blocks,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20251105124947.45048-1-bagasdotme@gmail.com/
signal,A,docs-tooling,generic,new,2025-11-08,8,5,media: Introduce V4L2 generic ISP support,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20251108-extensible-parameters-validation-v9-5-6a7e22aa57d0@ideasonboard.com/
signal,A,docs-tooling,arm,new,2025-11-09,9,1,POLYVAL library,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20251109234726.638437-9-ebiggers@kernel.org/
signal,A,docs-tooling,arm,new,2025-11-17,7,7,Cache coherency management subsystem,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20251117104800.2041329-5-Jonathan.Cameron@huawei.com/
signal,A,docs-tooling,generic,new,2025-11-18,1,1,"[RFC,net-next] net: stmmac: document (buggy?) maximum MTU setup",https://patchwork.kernel.org/project/linux-arm-kernel/patch/E1vLJcL-0000000ExBL-0GFe@rmk-PC.armlinux.org.uk/
signal,A,docs-tooling,generic,new,2025-11-19,1,1,"[v2,1/2] KVM: selftests: Assert GICR_TYPER.Processor_Number matches selftest CPU number",https://patchwork.kernel.org/project/linux-arm-kernel/patch/20251119135744.68552-1-mdittgen@amazon.de/
signal,A,docs-tooling,arm,new,2025-11-28,4,1,KVM: arm64: nv: HAF fixes,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20251128100946.74210-2-alexandru.elisei@arm.com/
signal,A,docs-tooling,generic,new,2025-11-30,1,1,MAINTAINERS: Change Linus Walleij mail address,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20251130-linusw-kernelorg-email-v1-1-bcdbff7b896c@kernel.org/
signal,A,docs-tooling,arm,new,2025-12-11,12,1,NH library and Adiantum cleanup,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20251211011846.8179-2-ebiggers@kernel.org/
signal,A,docs-tooling,generic,new,2025-12-17,3,1,Trigger dynamic source change for colorspace,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20251217030227.1546-4-ming.qian@oss.nxp.com/
signal,A,docs-tooling,generic,new,2025-12-17,3,3,soc: Enable cache lockdown for HiSilicon L3 cache,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20251217102357.1730573-2-wangyushan12@huawei.com/
signal,A,docs-tooling,arm,new,2025-12-19,1,1,kselftest/arm64: Support FORCE_TARGETS,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20251219-kselftest-arm64-force-targets-v1-1-cf72d6d27e99@kernel.org/
signal,A,docs-tooling,generic,new,2025-12-24,3,11,Add support for AST2700 clk driver,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20251224-upstream_clk-v16-3-8c1318f56c3c@aspeedtech.com/
signal,A,docs-tooling,generic,new,2026-01-08,1,1,MAINTAINERS: Add myself as maintainer of hisi_soc_hha,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20260108133128.777813-1-wangyushan12@huawei.com/
signal,A,docs-tooling,generic,new,2026-01-12,1,1,[v2] Documentation: Fix typos and grammatical errors,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20260112091659.12316-1-officialnaumansabir@gmail.com/
signal,A,docs-tooling,arm,new,2026-01-13,3,4,KVM ARM64 pre_fault_memory,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20260113152643.18858-2-jackabt.amazon@gmail.com/
signal,A,docs-tooling,generic,new,2026-01-16,1,2,MAINTAINERS: Add Andrew as M: to ARM/NUVOTON NPCM ARCHITECTURE,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20260116-npcm-arch-maintainer-v1-1-4abecbe1dc15@codeconstruct.com.au/
signal,A,docs-tooling,generic,new,2026-01-21,1,1,MAINTAINERS: Replace Shawn with Frank as i.MX platform maintainer,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20260121142047.10887-1-shawnguo@kernel.org/
signal,A,docs-tooling,generic,new,2026-01-22,1,1,MAINTAINERS: Change email address for Thierry Reding,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20260122132535.3772231-1-thierry.reding@kernel.org/
signal,A,docs-tooling,generic,new,2026-01-23,1,1,"[RFC,0/5] kselftest/resctrl: Enable CAT and NONCONT_CAT tests on ARM",https://patchwork.kernel.org/project/linux-arm-kernel/patch/20260123044034.141247-1-tan.shaopeng@fujitsu.com/
signal,A,docs-tooling,generic,new,2026-01-23,5,1,"[RFC,1/5] kselftests/resctrl: Detect the ARM architecture",https://patchwork.kernel.org/project/linux-arm-kernel/patch/20260123044034.141247-2-tan.shaopeng@fujitsu.com/
signal,A,docs-tooling,arm,new,2026-01-24,1,1,kselftest/arm64: Add missing file in .gitignore,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20260124123241.3257-1-richard120310@gmail.com/
signal,A,docs-tooling,generic,new,2026-01-25,1,1,MAINTAINERS: Change Sudeep Holla's email address,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20260125201545.3461463-1-sudeep.holla@kernel.org/
signal,A,docs-tooling,generic,new,2026-01-30,1,1,[v1] KVM: selftests: Improve sea_to_user test,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20260130192837.890688-1-jiaqiyan@google.com/
signal,A,docs-tooling,generic,new,2026-02-03,1,1,MAINTAINERS: drop file entry in Marvell Kirkwood and Armada SOC support,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20260203083842.347391-1-lukas.bulwahn@redhat.com/
signal,A,docs-tooling,generic,new,2026-02-05,1,1,"[RFC,net-next] net: stmmac: add documentation about clocks",https://patchwork.kernel.org/project/linux-arm-kernel/patch/E1vo47h-00000007l0I-3rzN@rmk-PC.armlinux.org.uk/
signal,A,docs-tooling,generic,new,2026-02-10,1,1,"[v7,2/4] docs: driver-api: gpio: rpmsg gpio driver over rpmsg bus",https://patchwork.kernel.org/project/linux-arm-kernel/patch/20260210170439.406513-4-shenwei.wang@nxp.com/
signal,A,docs-tooling,arm,new,2026-02-16,2,1,[1/2] arm_mpam: Force __iomem casts,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20260216110240.159691-3-krzysztof.kozlowski@oss.qualcomm.com/
