tier,category,arch,state,date,n_patches,n_versions,series_name,web_url
C,nested,x86,new,2025-02-15,6,2,x86: LA57 canonical testcases,https://patchwork.kernel.org/project/kvm/patch/20250215013018.1210432-3-seanjc@google.com/
C,nested,arm,new,2025-02-20,14,4,KVM: arm64: NV userspace ABI,https://patchwork.kernel.org/project/kvm/patch/20250220134907.554085-7-maz@kernel.org/
C,nested,x86,new,2025-02-24,1,1,KVM: VMX: Reject KVM_RUN if userspace forces emulation during nested VM-Enter,https://patchwork.kernel.org/project/kvm/patch/20250224171409.2348647-1-seanjc@google.com/
C,nested,x86,new,2025-02-24,7,2,KVM: x86: nVMX IRQ fix and VM teardown cleanups,https://patchwork.kernel.org/project/kvm/patch/20250224235542.2562848-2-seanjc@google.com/
C,nested,arm,new,2025-02-25,16,6,KVM: arm64: Add NV GICv3 support,https://patchwork.kernel.org/project/kvm/patch/20250225172930.1850838-9-maz@kernel.org/
C,nested,x86,new,2025-02-27,2,2,KVM: VMX: Clean up EPT_VIOLATIONS_xxx #defines,https://patchwork.kernel.org/project/kvm/patch/20250227000705.3199706-2-seanjc@google.com/
C,nested,x86,new,2025-02-27,6,4,IBPB cleanups and a fixup,https://patchwork.kernel.org/project/kvm/patch/20250227012712.3193063-7-yosry.ahmed@linux.dev/
C,nested,x86,new,2025-03-04,2,2,x86: nSVM: Fix a bug with nNPT+x2AVIC,https://patchwork.kernel.org/project/kvm/patch/20250304211223.124321-3-seanjc@google.com/
C,nested,x86,new,2025-03-15,1,1,KVM: nVMX: Check MSR load/store list counts during VM-Enter consistency checks,https://patchwork.kernel.org/project/kvm/patch/20250315024402.2363098-1-seanjc@google.com/
C,nested,x86,new,2025-03-24,1,1,KVM: VMX: Flush shadow VMCS on emergency reboot,https://patchwork.kernel.org/project/kvm/patch/20250324140849.2099723-1-chao.gao@intel.com/
C,nested,x86,new,2025-04-22,5,1,KVM: Improve VMware guest support,https://patchwork.kernel.org/project/kvm/patch/20250422161304.579394-2-zack.rusin@broadcom.com/
C,nested,x86,new,2025-05-22,5,4,KVM: x86: allow DEBUGCTL.DEBUGCTLMSR_FREEZE_IN_SMM passthrough,https://patchwork.kernel.org/project/kvm/patch/20250522005555.55705-6-mlevitsk@redhat.com/
C,nested,x86,new,2025-06-02,1,1,"KVM: x86/mmu: Exempt nested EPT page tables from !USER, CR0.WP=0 logic",https://patchwork.kernel.org/project/kvm/patch/20250602234851.54573-1-seanjc@google.com/
C,nested,x86,new,2025-06-03,2,1,"[kvm-unit-tests,1/2] x86: nSVM: Use PT_* macro for NPT tests",https://patchwork.kernel.org/project/kvm/patch/20250603044745.1387718-1-eiichi.tsukata@nutanix.com/
C,nested,x86,new,2025-06-04,6,1,x86: FEP related cleanups and fix,https://patchwork.kernel.org/project/kvm/patch/20250604183623.283300-5-seanjc@google.com/
C,nested,x86,new,2025-06-05,8,2,x86/svm: Make nSVM MSR test useful,https://patchwork.kernel.org/project/kvm/patch/20250605192226.532654-2-seanjc@google.com/
C,nested,x86,new,2025-08-02,2,1,"[v5A,10/23] KVM: VMX: Add support for FRED context save/restore",https://patchwork.kernel.org/project/kvm/patch/20250802171518.3676800-1-xin@zytor.com/
C,nested,arm,new,2025-08-13,1,1,KVM: arm64: Correctly populate FAR_EL2 on nested SEA injection,https://patchwork.kernel.org/project/kvm/patch/20250813163747.2591317-1-maz@kernel.org/
C,nested,x86,new,2025-08-15,21,1,KVM: x86: Backports for 6.1.y,https://patchwork.kernel.org/project/kvm/patch/20250815001205.2370711-7-seanjc@google.com/
C,nested,x86,new,2025-08-15,20,1,KVM: x86: Backports for 6.6.y,https://patchwork.kernel.org/project/kvm/patch/20250815002540.2375664-7-seanjc@google.com/
C,nested,x86,new,2025-08-15,7,1,KVM: x86: Backports for 6.12.y,https://patchwork.kernel.org/project/kvm/patch/20250815005725.2386187-5-seanjc@google.com/
C,nested,arm,new,2025-08-28,5,1,KVM: arm64: GICv5 legacy (GCIE_LEGACY) NV enablement and cleanup,https://patchwork.kernel.org/project/kvm/patch/20250828105925.3865158-2-sascha.bischoff@arm.com/
C,nested,arm,new,2025-09-01,1,1,KVM: arm64: nested: Fix VA sign extension in VNCR/TLBI paths,https://patchwork.kernel.org/project/kvm/patch/20250901141551.57981-1-wlsrbwjd7232@gmail.com/
C,nested,x86,new,2025-09-08,5,1,KVM: Improve nested VMX performance,https://patchwork.kernel.org/project/kvm/patch/20250908213241.3189113-2-griffoul@infradead.org/
C,nested,x86,new,2025-09-10,1,2,[v2] KVM: nVMX: Mark APIC access page dirty when syncing vmcs12 pages,https://patchwork.kernel.org/project/kvm/patch/20250910085156.1419090-1-griffoul@gmail.com/
C,nested,x86,new,2025-09-17,4,1,KVM: selftests: Add test of SET_NESTED_STATE with 48-bit L2 on 57-bit L1,https://patchwork.kernel.org/project/kvm/patch/20250917215031.2567566-4-jmattson@google.com/
C,nested,x86,new,2025-09-19,9,1,KVM: VMX: EPTP cleanups and nVMX fixes,https://patchwork.kernel.org/project/kvm/patch/20250919005955.1366256-2-seanjc@google.com/
C,nested,x86,new,2025-09-22,2,1,KVM: SVM: Aggressively clear vmcb02 clean bits,https://patchwork.kernel.org/project/kvm/patch/20250922162935.621409-3-jmattson@google.com/
C,nested,x86,new,2025-09-24,1,1,[v1] KVM: nVMX: Use vcpu instead of vmx->vcpu when vcpu is available,https://patchwork.kernel.org/project/kvm/patch/20250924145421.2046822-1-xin@zytor.com/
C,nested,x86,new,2025-10-13,2,1,KVM: x86: selftests: add L1TF exploit test,https://patchwork.kernel.org/project/kvm/patch/20251013-l1tf-test-v1-2-583fb664836d@google.com/
C,nested,x86,new,2025-10-21,23,2,Extend test coverage for nested SVM,https://patchwork.kernel.org/project/kvm/patch/20251021074736.1324328-18-yosry.ahmed@linux.dev/
C,nested,x86,new,2025-10-24,3,1,KVM: nSVM: Fixes for SVM_EXIT_CR0_SEL_WRITE injection,https://patchwork.kernel.org/project/kvm/patch/20251024192918.3191141-2-yosry.ahmed@linux.dev/
C,nested,x86,new,2025-10-28,4,1,KVM: selftests: Test SET_NESTED_STATE with 48-bit L2 on 57-bit L1,https://patchwork.kernel.org/project/kvm/patch/20251028225827.2269128-3-jmattson@google.com/
C,nested,x86,new,2025-10-30,2,2,Fix triple fault in eventinj test,https://patchwork.kernel.org/project/kvm/patch/20251030073724.259937-3-chao.gao@intel.com/
C,nested,x86,new,2025-11-04,4,1,Misc fixups/cleanups for nested tests,https://patchwork.kernel.org/project/kvm/patch/20251104193016.3408754-5-yosry.ahmed@linux.dev/
C,nested,x86,new,2025-11-07,6,1,KVM: x86: nSVM: Improve virtualization of VMCB12 G_PAT,https://patchwork.kernel.org/project/kvm/patch/20251107201151.3303170-5-jmattson@google.com/
C,nested,x86,new,2025-11-08,6,1,KVM: SVM: LBR virtualization fixes,https://patchwork.kernel.org/project/kvm/patch/20251108004524.1600006-5-yosry.ahmed@linux.dev/
C,nested,x86,new,2025-11-10,20,1,KVM: x86: Support APX feature for guests,https://patchwork.kernel.org/project/kvm/patch/20251110180131.28264-18-chang.seok.bae@intel.com/
C,nested,x86,new,2025-11-10,14,1,Improvements for (nested) SVM testing,https://patchwork.kernel.org/project/kvm/patch/20251110232642.633672-13-yosry.ahmed@linux.dev/
C,nested,x86,new,2025-11-13,9,1,KVM: SVM: Fix (hilarious) exit_code bugs,https://patchwork.kernel.org/project/kvm/patch/20251113225621.1688428-4-seanjc@google.com/
C,nested,x86,new,2025-11-21,5,1,KVM: nVMX: Mark APIC page dirty on VM-Exit,https://patchwork.kernel.org/project/kvm/patch/20251121223444.355422-2-seanjc@google.com/
C,nested,x86,new,2025-12-05,10,1,KVM: VMX: Fix APICv activation bugs,https://patchwork.kernel.org/project/kvm/patch/20251205231913.441872-2-seanjc@google.com/
C,nested,x86,new,2025-12-15,26,2,KVM: SVM: Fix redundant updates of LBR MSR intercepts,https://patchwork.kernel.org/project/kvm/patch/20251215192722.3654335-1-yosry.ahmed@linux.dev/
C,nested,x86,new,2025-12-16,1,1,KVM: nSVM: Remove a user-triggerable WARN on nested_svm_load_cr3() succeeding,https://patchwork.kernel.org/project/kvm/patch/20251216161755.1775409-1-seanjc@google.com/
C,nested,x86,new,2025-12-30,2,1,KVM: nVMX: Disallow access to unsupported vmcs12 fields,https://patchwork.kernel.org/project/kvm/patch/20251230220220.4122282-2-seanjc@google.com/
C,nested,x86,new,2025-12-30,21,1,KVM: selftests: Add Nested NPT support,https://patchwork.kernel.org/project/kvm/patch/20251230230150.4150236-5-seanjc@google.com/
C,nested,x86,new,2026-01-02,10,3,KVM: nVMX: Improve performance for unmanaged guest memory,https://patchwork.kernel.org/project/kvm/patch/20260102142429.896101-9-griffoul@gmail.com/
C,nested,x86,new,2026-01-09,1,1,KVM: x86: Ignore -EBUSY when checking nested events from vcpu_block(),https://patchwork.kernel.org/project/kvm/patch/20260109030657.994759-1-seanjc@google.com/
C,nested,x86,new,2026-01-09,8,1,"KVM: VMX: Rip out ""deferred nested VM-Exit updates""",https://patchwork.kernel.org/project/kvm/patch/20260109034532.1012993-5-seanjc@google.com/
C,nested,x86,new,2026-01-10,4,1,KVM: nSVM: nested VMSAVE/VMLOAD fixes,https://patchwork.kernel.org/project/kvm/patch/20260110004821.3411245-2-yosry.ahmed@linux.dev/
C,nested,x86,new,2026-01-12,3,1,nSVM: Minor cleanups for intercepts code,https://patchwork.kernel.org/project/kvm/patch/20260112182022.771276-2-yosry.ahmed@linux.dev/
C,nested,x86,new,2026-01-13,1,1,KVM: nSVM: Drop redundant/wrong comment in nested_vmcb02_prepare_save(),https://patchwork.kernel.org/project/kvm/patch/20260113172807.2178526-1-yosry.ahmed@linux.dev/
C,nested,x86,new,2026-01-13,1,1,KVM: VMX: Add quirk to allow L1 to set FREEZE_IN_SMM in vmcs12,https://patchwork.kernel.org/project/kvm/patch/20260113225406.273373-1-jmattson@google.com/
C,nested,x86,new,2026-01-15,1,1,KVM: nSVM: Expose SVM DecodeAssists to guest hypervisors,https://patchwork.kernel.org/project/kvm/patch/20260115131739.25362-1-alejandro.garciavallejo@amd.com/
C,nested,x86,new,2026-01-15,4,3,"KVM: nVMX: Disallow access to vmcs12 fields that aren't supported by ""hardware""",https://patchwork.kernel.org/project/kvm/patch/20260115173427.716021-2-seanjc@google.com/
C,nested,x86,new,2026-01-20,1,1,KVM: nVMX: Track vmx emulation errors,https://patchwork.kernel.org/project/kvm/patch/20260120144550.1083396-1-griffoul@gmail.com/
C,nested,x86,new,2026-01-21,3,1,"KVM: SVM: Set PFERR_GUEST_{PAGE,FINAL}_MASK for nested NPF and add selftest",https://patchwork.kernel.org/project/kvm/patch/20260121004906.2373989-3-chengkev@google.com/
C,nested,x86,new,2026-01-21,6,1,KVM: x86/pmu: Add support for AMD HG_ONLY bits,https://patchwork.kernel.org/project/kvm/patch/20260121225438.3908422-2-jmattson@google.com/
C,nested,x86,new,2026-01-23,4,2,KVM: SVM: Fix IRQ window inhibit handling,https://patchwork.kernel.org/project/kvm/patch/20260123224514.2509129-4-seanjc@google.com/
C,nested,x86,new,2026-01-28,2,1,KVM: x86: Plug an intra-guest Spectre v2 hole,https://patchwork.kernel.org/project/kvm/patch/20260128013432.3250805-3-seanjc@google.com/
C,nested,x86,new,2026-01-28,3,2,KVM: x86: CET vs. nVMX fix and hardening,https://patchwork.kernel.org/project/kvm/patch/20260128014310.3255561-3-seanjc@google.com/
C,nested,x86,new,2026-01-30,3,1,KVM: nSVM: Stop tracking EFER.SVME in guest mode,https://patchwork.kernel.org/project/kvm/patch/20260130020735.2517101-4-yosry.ahmed@linux.dev/
C,nested,x86,new,2026-02-03,1,2,[v2] KVM: nSVM: Use vcpu->arch.cr2 when updating vmcb12 on nested #VMEXIT,https://patchwork.kernel.org/project/kvm/patch/20260203201010.1871056-1-yosry.ahmed@linux.dev/
C,nested,x86,new,2026-02-09,2,1,KVM: nSVM: Handle L2 clearing EFER.SVME properly,https://patchwork.kernel.org/project/kvm/patch/20260209195142.2554532-2-yosry.ahmed@linux.dev/
C,nested,x86,new,2026-02-10,4,1,KVM: nSVM: Fix save/restore of next_rip & int_state,https://patchwork.kernel.org/project/kvm/patch/20260210005449.3125133-4-yosry.ahmed@linux.dev/
C,nested,x86,new,2026-02-10,1,1,KVM: nSVM: Mark all of vmcb02 dirty when restoring nested state,https://patchwork.kernel.org/project/kvm/patch/20260210010806.3204289-1-yosry.ahmed@linux.dev/
C,nested,x86,new,2026-02-11,5,1,KVM: nSVM: Fix save/restore of NextRIP & interrupt shadow,https://patchwork.kernel.org/project/kvm/patch/20260211162842.454151-5-yosry.ahmed@linux.dev/
C,nested,x86,new,2026-02-18,8,1,KVM: SVM: A fix and cleanups for VMCB intercepts,https://patchwork.kernel.org/project/kvm/patch/20260218230958.2877682-2-seanjc@google.com/
C,nested,x86,new,2026-02-23,4,2,KVM: nSVM: Fix RIP usage in the control area after restore,https://patchwork.kernel.org/project/kvm/patch/20260223154636.116671-5-yosry@kernel.org/
C,nested,x86,new,2026-02-24,4,1,KVM: X86: Correctly populate nested page fault,https://patchwork.kernel.org/project/kvm/patch/20260224071822.369326-5-chengkev@google.com/
C,nested,x86,new,2026-02-24,1,1,KVM: nSVM: Ensure AVIC is inhibited when restoring a vCPU to guest mode,https://patchwork.kernel.org/project/kvm/patch/20260224225017.3303870-1-yosry@kernel.org/
C,nested,x86,new,2026-02-25,8,1,KVM: nSVM: Save/restore fixes for (Next)RIP,https://patchwork.kernel.org/project/kvm/patch/20260225005950.3739782-4-yosry@kernel.org/
C,nested,x86,new,2026-03-03,26,7,"Nested SVM fixes, cleanups, and hardening",https://patchwork.kernel.org/project/kvm/patch/20260303003421.2185681-3-yosry@kernel.org/
C,nested,x86,new,2026-03-04,2,1,KVM: nSVM: Fix #UD on VMMCALL issues.,https://patchwork.kernel.org/project/kvm/patch/20260304002223.1105129-3-seanjc@google.com/
C,nested,x86,new,2026-03-04,2,1,KVM: nSVM: Intercept STGI/CLGI as needed to inject #UD,https://patchwork.kernel.org/project/kvm/patch/20260304003010.1108257-2-seanjc@google.com/
C,nested,arm,new,2026-03-04,2,1,KVM: arm64: Fix a couple of latent bugs in user_mem_abort(),https://patchwork.kernel.org/project/kvm/patch/20260304162222.836152-3-tabba@google.com/
C,nested,x86,new,2026-03-05,36,2,KVM: VMX APIC timer virtualization support,https://patchwork.kernel.org/project/kvm/patch/9a50051868ffc58a831e784f6fefe31968f062fc.1772732517.git.isaku.yamahata@intel.com/
C,nested,x86,new,2026-03-05,2,1,KVM: nSVM: Minor post-war fixups,https://patchwork.kernel.org/project/kvm/patch/20260305203005.1021335-3-yosry@kernel.org/
C,nested,arm,new,2026-03-06,13,1,KVM: arm64: Refactor user_mem_abort() into a state-object model,https://patchwork.kernel.org/project/kvm/patch/20260306140232.2193802-8-tabba@google.com/
C,nested,x86,new,2026-03-06,6,1,KVM: nSVM: Fix vmcb12 mapping failure handling,https://patchwork.kernel.org/project/kvm/patch/20260306210900.1933788-6-yosry@kernel.org/
C,nested,x86,new,2026-03-10,5,1,KVM: x86: check validity of nested state when returning from SMM,https://patchwork.kernel.org/project/kvm/patch/20260310202414.406078-6-pbonzini@redhat.com/
C,nested,x86,new,2026-03-11,7,1,KVM: x86: APX reg prep work,https://patchwork.kernel.org/project/kvm/patch/20260311003346.2626238-2-seanjc@google.com/
C,nested,x86,new,2026-03-11,1,1,KVM: VMX: Eliminate warnings by sparse in vmcs12.c and hyperv_evmcs.c,https://patchwork.kernel.org/project/kvm/patch/47e4570a1db6f68eacdde989c6cf4f53175cea75.1773193126.git.isaku.yamahata@intel.com/
C,nested,x86,new,2026-03-12,10,3,Improve test parity between SVM and VMX,https://patchwork.kernel.org/project/kvm/patch/20260312200308.3089379-8-chengkev@google.com/
C,nested,x86,new,2026-03-13,4,1,KVM: X86: Correctly populate nested page fault injection error information,https://patchwork.kernel.org/project/kvm/patch/20260313071033.4153209-5-chengkev@google.com/
C,nested,x86,new,2026-03-16,9,2,KVM: SVM: Fixes for VMCB12 checks and mapping,https://patchwork.kernel.org/project/kvm/patch/20260316202732.3164936-9-yosry@kernel.org/
C,nested,x86,new,2026-03-24,1,1,vmx/nested: Set the SGX feature flag only when hardware supported.,https://patchwork.kernel.org/project/kvm/patch/1774322860-25106-1-git-send-email-18341265598@163.com/
C,nested,arm,new,2026-03-27,30,1,KVM: arm64: Combined user_mem_abort() rework,https://patchwork.kernel.org/project/kvm/patch/20260327113618.4051534-15-maz@kernel.org/
C,nested,x86,new,2026-04-02,7,2,KVM: SVM: Enable FRED support,https://patchwork.kernel.org/project/kvm/patch/20260402184240.1939480-8-shivansh.dhiman@amd.com/
C,nested,x86,new,2026-04-07,1,1,KVM: x86: nSVM: Redirect IA32_PAT accesses to either hPAT or gPAT,https://patchwork.kernel.org/project/kvm/patch/20260407190343.325299-6-jmattson@google.com/
C,nested,x86,new,2026-04-07,7,8,KVM: x86: nSVM: Improve PAT virtualization,https://patchwork.kernel.org/project/kvm/patch/20260407190343.325299-4-jmattson@google.com/
C,nested,x86,new,2026-04-09,6,1,KVM: x86: Reg cleanups / prep work for APX,https://patchwork.kernel.org/project/kvm/patch/20260409224236.2021562-2-seanjc@google.com/
C,nested,arm,new,2026-04-13,7,2,arm64: Add Stage-2 MMU and Nested Guest Framework,https://patchwork.kernel.org/project/kvm/patch/20260413204630.1149038-8-jingzhangos@google.com/
C,nested,x86,new,2026-04-15,1,1,[6.6] KVM: nVMX: Fold requested virtual interrupt check into has_nested_events(),https://patchwork.kernel.org/project/kvm/patch/20260415202346.3026288-1-seanjc@google.com/
C,nested,x86,new,2026-05-06,16,1,"[v6,01/16] KVM: nSVM: Stop leaking single-stepping on VMRUN into L2",https://patchwork.kernel.org/project/kvm/patch/20260506015733.1671124-2-yosry@kernel.org/
C,nested,x86,new,2026-05-12,1,3,[v2] KVM: nSVM: Never use L0's PAUSE loop exiting while L2 is running,https://patchwork.kernel.org/project/kvm/patch/20260512201219.3021354-1-pbonzini@redhat.com/
C,nested,arm,new,2026-05-16,9,3,KVM: arm64: selftests: Basic nested guest support,https://patchwork.kernel.org/project/kvm/patch/20260516183003.799058-6-weilin.chang@arm.com/
C,nested,arm,new,2026-05-18,6,8,arm64: Nested virtualization support,https://patchwork.kernel.org/project/kvm/patch/20260518124556.164739-5-andre.przywara@arm.com/
C,nested,arm,new,2026-05-20,2,2,KVM: arm64: nv: Reduce FP/SVE overhead on exception/exception return,https://patchwork.kernel.org/project/kvm/patch/20260520085036.541666-2-maz@kernel.org/
C,nested,x86,new,2026-05-22,5,1,KVM: X86: Fix nested TDP error code info,https://patchwork.kernel.org/project/kvm/patch/20260522232701.3671446-6-seanjc@google.com/
C,nested,x86,new,2026-05-26,4,2,nVMX: Improve IA32_DEBUGCTLMSR test on debug controls,https://patchwork.kernel.org/project/kvm/patch/20260526031704.109102-2-chenyi.qiang@intel.com/
C,nested,x86,new,2026-05-27,2,1,nVMX: Improve DEBUGCTL test coverage,https://patchwork.kernel.org/project/kvm/patch/20260527151232.4058615-2-seanjc@google.com/
C,nested,x86,new,2026-05-27,5,2,"KVM: x86: Virtualize AMD's ""disable CPUID in usermode""",https://patchwork.kernel.org/project/kvm/patch/20260527174347.2356165-5-jmattson@google.com/
C,nested,x86,new,2026-05-27,17,5,KVM: x86/pmu: Add support for AMD Host-Only/Guest-Only bits,https://patchwork.kernel.org/project/kvm/patch/20260527234711.4175166-2-yosry@kernel.org/
C,nested,x86,new,2026-05-30,5,2,KVM: x86: small MMU-adjacent cleanups,https://patchwork.kernel.org/project/kvm/patch/20260530165545.25599-6-pbonzini@redhat.com/
C,nested,x86,new,2026-06-04,3,1,KVM: harden and cleanup PDPTR load on forced L1 reload,https://patchwork.kernel.org/project/kvm/patch/20260604160733.12555-3-pbonzini@redhat.com/
C,nested,x86,new,2026-06-05,2,1,KVM: x86/mmu: Plug an unsync shadow page leak,https://patchwork.kernel.org/project/kvm/patch/20260605174611.2222504-3-seanjc@google.com/
C,nested,x86,new,2026-06-10,5,1,KVM: selftests: Add AMD PMU Host/Guest test,https://patchwork.kernel.org/project/kvm/patch/20260610003030.2957261-4-seanjc@google.com/
C,nested,x86,new,2026-06-12,2,2,KVM: nVMX: Fix ept=n bugs where KVM runs L2 with guest CR3,https://patchwork.kernel.org/project/kvm/patch/20260612145642.452392-2-seanjc@google.com/
C,nested,arm,new,2026-06-12,5,1,KVM: arm64: Add KVM_PRE_FAULT_MEMORY support,https://patchwork.kernel.org/project/kvm/patch/20260612162354.73378-3-jackabt.amazon@gmail.com/
C,nested,x86,new,2026-06-16,3,1,KVM: nVMX: A few TLB flushing fixes,https://patchwork.kernel.org/project/kvm/patch/20260616214652.2157032-2-yosry@kernel.org/
C,nested,x86,new,2026-06-17,1,1,"[RFC,0/2] KVM: x86: Relay a nested Hyper-V root's vmbus posts to L0 // including patches",https://patchwork.kernel.org/project/kvm/patch/29662c85-9c4d-404f-b493-a5d1b8c1e19d@rotek.at/
C,nested,x86,new,2026-06-18,2,1,KVM: x86: Fix VM-Entry fail due to stale CR8 intercept,https://patchwork.kernel.org/project/kvm/patch/20260618174347.1981064-3-seanjc@google.com/
C,nested,x86,new,2026-06-18,1,1,"KVM: x86: Replace BUG_ON() with WARN_ON_ONCE() on ""bad"" nested GPA translation",https://patchwork.kernel.org/project/kvm/patch/20260618185746.2023283-1-seanjc@google.com/
C,nested,x86,new,2026-06-19,3,1,KVM: nVMX: backport virtual-APIC host NULL-deref fix,https://patchwork.kernel.org/project/kvm/patch/20260619203107.2752678-4-main.kalliope@gmail.com/
C,nested,x86,new,2026-06-29,2,1,KVM: nSVM: Expose DecodeAssists to L1,https://patchwork.kernel.org/project/kvm/patch/20260629125205.52394-3-zhang_wei@open-hieco.net/
C,nested,x86,new,2026-06-29,10,3,KVM: selftests: Stress save+restore and #PF (ft. nested),https://patchwork.kernel.org/project/kvm/patch/20260629183746.699840-6-yosry@kernel.org/
C,nested,x86,new,2026-06-30,3,2,KVM: x86: Convert nested ops to static calls,https://patchwork.kernel.org/project/kvm/patch/20260630202828.440724-3-seanjc@google.com/
C,nested,x86,new,2026-06-30,11,4,KVM: x86/hyperv: Fix racy usage of vcpu->arch.hyperv,https://patchwork.kernel.org/project/kvm/patch/20260630225619.511632-11-seanjc@google.com/
C,nested,x86,new,2026-07-02,11,1,x86/vmx: Add some FRED tests,https://patchwork.kernel.org/project/kvm/patch/20260702065039.3434909-5-xin@zytor.com/
C,nested,x86,new,2026-07-06,7,2,KVM: x86: EFER validity fixes and cleanups,https://patchwork.kernel.org/project/kvm/patch/20260706195413.1966458-7-yosry@kernel.org/
C,nested,x86,new,2026-07-09,5,1,KVM: SVM: Add Bus Lock Detect support and refactor LBRV,https://patchwork.kernel.org/project/kvm/patch/20260709082953.69434-2-shivansh.dhiman@amd.com/
C,nested,x86,new,2026-07-09,3,2,KVM: x86: Backports for VM entry failure due to stale CR8 intercept,https://patchwork.kernel.org/project/kvm/patch/20260709132109.3423488-3-clopez@suse.de/
C,vendor-enlighten,x86,new,2025-01-18,4,4,KVM: x86: Hyper-V SEND_IPI fix and partial testcase,https://patchwork.kernel.org/project/kvm/patch/20250118003454.2619573-4-seanjc@google.com/
C,vendor-enlighten,x86,new,2025-01-22,1,1,KVM: x86: Update Xen-specific CPUID leaves during mangling,https://patchwork.kernel.org/project/kvm/patch/20250122161612.20981-1-fgriffo@amazon.co.uk/
C,vendor-enlighten,x86,new,2025-01-24,1,2,[v2] KVM: x86: Update Xen TSC leaves during CPUID emulation,https://patchwork.kernel.org/project/kvm/patch/20250124150539.69975-1-fgriffo@amazon.co.uk/
C,vendor-enlighten,x86,new,2025-02-01,11,4,KVM: x86: pvclock fixes and cleanups,https://patchwork.kernel.org/project/kvm/patch/20250201013827.680235-10-seanjc@google.com/
C,vendor-enlighten,x86,new,2025-02-03,3,2,KVM: x86: Address performance degradation due to APICv inhibits,https://patchwork.kernel.org/project/kvm/patch/3d8ed6be41358c7635bd4e09ecdfd1bc77ce83df.1738595289.git.naveen@kernel.org/
C,vendor-enlighten,x86,new,2025-02-06,1,1,KVM: x86/xen: Only write Xen hypercall page for guest writes to MSR,https://patchwork.kernel.org/project/kvm/patch/de0437379dfab11e431a23c8ce41a29234c06cbf.camel@infradead.org/
C,vendor-enlighten,x86,new,2025-02-07,2,1,[1/2] i386/xen: Move KVM_XEN_HVM_CONFIG ioctl to kvm_xen_init_vcpu(),https://patchwork.kernel.org/project/kvm/patch/20250207143724.30792-2-dwmw2@infradead.org/
C,vendor-enlighten,x86,new,2025-02-15,5,4,KVM: x86/xen: Restrict hypercall MSR index,https://patchwork.kernel.org/project/kvm/patch/20250215011437.1203084-6-seanjc@google.com/
C,vendor-enlighten,x86,new,2025-03-03,1,1,QEMU's Hyper-V HV_X64_MSR_EOM is broken with split IRQCHIP,https://patchwork.kernel.org/project/kvm/patch/Z8ZBzEJ7--VWKdWd@google.com/
C,vendor-enlighten,x86,new,2025-04-22,34,3,MSR refactor with new MSR instructions support,https://patchwork.kernel.org/project/kvm/patch/20250422082216.1954310-3-xin@zytor.com/
C,vendor-enlighten,x86,new,2025-04-24,8,9,hw/hyperv: remove duplication compilation units,https://patchwork.kernel.org/project/kvm/patch/20250424232829.141163-3-pierrick.bouvier@linaro.org/
C,vendor-enlighten,x86,new,2025-04-27,15,2,MSR code cleanup part one,https://patchwork.kernel.org/project/kvm/patch/20250427092027.1598740-4-xin@zytor.com/
C,vendor-enlighten,x86,new,2025-04-29,8,6,kernel-hacking: introduce CONFIG_NO_AUTO_INLINE,https://patchwork.kernel.org/project/kvm/patch/20250429-noautoinline-v3-7-4c49f28ea5b5@uniontech.com/
C,vendor-enlighten,x86,new,2025-05-01,10,1,KVM: selftests: Convert to kernel-style types,https://patchwork.kernel.org/project/kvm/patch/20250501183304.2433192-11-dmatlack@google.com/
C,vendor-enlighten,x86,new,2025-05-08,1,1,KVM: x86/xen: Allow 'out of range' event channel ports in IRQ routing table.,https://patchwork.kernel.org/project/kvm/patch/e489252745ac4b53f1f7f50570b03fb416aa2065.camel@infradead.org/
C,vendor-enlighten,x86,new,2025-05-22,13,4,KVM: Make irqfd registration globally unique,https://patchwork.kernel.org/project/kvm/patch/20250522235223.3178519-8-seanjc@google.com/
C,vendor-enlighten,x86,new,2025-06-11,6,1,Fix warning for missing export.h in Hyper-V drivers,https://patchwork.kernel.org/project/kvm/patch/20250611100459.92900-6-namjain@linux.microsoft.com/
C,vendor-enlighten,x86,new,2025-06-20,1,1,Tweak TLB flushing when VMX is running on Hyper-V,https://patchwork.kernel.org/project/kvm/patch/4266fc8f76c152a3ffcbb2d2ebafd608aa0fb949.1750432368.git.jpiotrowski@linux.microsoft.com/
C,vendor-enlighten,x86,new,2025-06-25,1,1,x86/hyper-v: Filter non-canonical addresses passed via HVCALL_FLUSH_VIRTUAL_ADDRESS_LIST(_EX),https://patchwork.kernel.org/project/kvm/patch/c090efb3-ef82-499f-a5e0-360fc8420fb7@tum.de/
C,vendor-enlighten,x86,new,2025-07-22,8,3,"treewide: Fix typo ""notifer""",https://patchwork.kernel.org/project/kvm/patch/94190C5F54A19F3E+20250722073431.21983-3-wangyuli@uniontech.com/
C,vendor-enlighten,x86,new,2025-08-24,1,1,KVM: selftests: Fix typo in hyperv cpuid test message,https://patchwork.kernel.org/project/kvm/patch/20250824181642.629297-1-alok.a.tiwari@oracle.com/
C,vendor-enlighten,x86,new,2025-08-29,1,1,i386/xen: Advertise XEN_HVM_CPUID_EXT_DEST_ID for Xen guests where supported,https://patchwork.kernel.org/project/kvm/patch/9912a9c26aa322623b09ace7a01c7a86665e147a.camel@infradead.org/
